GUID,Inicio,Fim,Contador
6415-147,2020-10-11 14:24:10.705375,2020-10-11 14:27:10.705375,3
6415-374,2020-10-11 14:24:10.887365,2020-10-11 14:27:10.887365,2
6415-101,2020-10-11 14:24:10.680733,2020-10-11 14:27:10.680733,3
6415-155,2020-10-11 14:24:10.722365,2020-10-11 14:27:10.722365,3
6415-56,2020-10-11 14:24:10.648813,2020-10-11 14:27:10.648813,4
6415-311,2020-10-11 14:24:11.590543,2020-10-11 14:27:11.590543,4
6415-317,2020-10-11 14:24:10.818651,2020-10-11 14:27:10.818651,3
6415-271,2020-10-11 14:24:10.795622,2020-10-11 14:27:10.795622,4
6415-43,2020-10-11 14:24:10.621362,2020-10-11 14:27:10.621362,4
6415-153,2020-10-11 14:24:10.716789,2020-10-11 14:27:10.716789,5
6415-111,2020-10-11 14:24:11.583983,2020-10-11 14:27:11.583983,6
6415-182,2020-10-11 14:24:11.461345,2020-10-11 14:27:11.461345,6
6415-401,2020-10-11 14:24:11.653476,2020-10-11 14:27:11.653476,0
6415-145,2020-10-11 14:24:11.468145,2020-10-11 14:27:11.468145,4
6415-238,2020-10-11 14:24:11.582358,2020-10-11 14:27:11.582358,3
6415-112,2020-10-11 14:24:11.473451,2020-10-11 14:27:11.473451,5
6415-403,2020-10-11 14:24:10.908676,2020-10-11 14:27:10.908676,0
6415-454,2020-10-11 14:24:11.701297,2020-10-11 14:27:11.701297,2
6415-233,2020-10-11 14:24:10.770573,2020-10-11 14:27:10.770573,5
6415-420,2020-10-11 14:24:11.713268,2020-10-11 14:27:11.713268,0
6415-95,2020-10-11 14:24:13.468456,2020-10-11 14:27:13.468456,4
6415-372,2020-10-11 14:24:11.656613,2020-10-11 14:27:11.656613,0
6415-360,2020-10-11 14:24:11.641942,2020-10-11 14:27:11.641942,0
6415-336,2020-10-11 14:24:10.846802,2020-10-11 14:27:10.846802,1
6415-24,2020-10-11 14:24:13.335379,2020-10-11 14:27:13.335379,3
6415-193,2020-10-11 14:24:10.751432,2020-10-11 14:27:10.751432,4
6415-258,2020-10-11 14:24:11.589305,2020-10-11 14:27:11.589305,4
6415-342,2020-10-11 14:24:10.840745,2020-10-11 14:27:10.840745,1
6415-289,2020-10-11 14:24:11.589980,2020-10-11 14:27:11.589980,4
6415-419,2020-10-11 14:24:11.717356,2020-10-11 14:27:11.717356,1
6415-11,2020-10-11 14:24:13.350506,2020-10-11 14:27:13.350506,5
6415-143,2020-10-11 14:24:10.710797,2020-10-11 14:27:10.710797,4
6415-91,2020-10-11 14:24:13.457363,2020-10-11 14:27:13.457363,5
6415-313,2020-10-11 14:24:11.571466,2020-10-11 14:27:11.571466,5
6415-324,2020-10-11 14:24:11.668665,2020-10-11 14:27:11.668665,3
6415-302,2020-10-11 14:24:11.584612,2020-10-11 14:27:11.584612,5
6415-27,2020-10-11 14:24:13.355316,2020-10-11 14:27:13.355316,5
6415-307,2020-10-11 14:24:11.543436,2020-10-11 14:27:11.543436,3
6415-199,2020-10-11 14:24:13.457831,2020-10-11 14:27:13.457831,4
6415-358,2020-10-11 14:24:10.866971,2020-10-11 14:27:10.866971,1
6415-361,2020-10-11 14:24:11.670155,2020-10-11 14:27:11.670155,2
6415-379,2020-10-11 14:24:10.894706,2020-10-11 14:27:10.894706,1
6415-364,2020-10-11 14:24:13.602927,2020-10-11 14:27:13.602927,2
6415-219,2020-10-11 14:24:11.586418,2020-10-11 14:27:11.586418,6
6415-369,2020-10-11 14:24:10.874572,2020-10-11 14:27:10.874572,3
6415-473,2020-10-11 14:24:11.712642,2020-10-11 14:27:11.712642,0
6415-245,2020-10-11 14:24:11.590019,2020-10-11 14:27:11.590019,4
6415-192,2020-10-11 14:24:10.733565,2020-10-11 14:27:10.733565,4
6415-376,2020-10-11 14:24:11.663845,2020-10-11 14:27:11.663845,0
6415-240,2020-10-11 14:24:11.587636,2020-10-11 14:27:11.587636,4
6415-330,2020-10-11 14:24:10.846762,2020-10-11 14:27:10.846762,4
6415-259,2020-10-11 14:24:11.585386,2020-10-11 14:27:11.585386,4
6415-304,2020-10-11 14:24:11.567355,2020-10-11 14:27:11.567355,3
6415-59,2020-10-11 14:24:13.363313,2020-10-11 14:27:13.363313,4
6415-214,2020-10-11 14:24:11.558183,2020-10-11 14:27:11.558183,5
6415-280,2020-10-11 14:24:10.808491,2020-10-11 14:27:10.808491,6
6415-263,2020-10-11 14:24:11.588934,2020-10-11 14:27:11.588934,6
6415-278,2020-10-11 14:24:10.803334,2020-10-11 14:27:10.803334,6
6415-471,2020-10-11 14:24:11.696882,2020-10-11 14:27:11.696882,0
6415-287,2020-10-11 14:24:11.578113,2020-10-11 14:27:11.578113,3
6415-66,2020-10-11 14:24:10.647827,2020-10-11 14:27:10.647827,6
6415-261,2020-10-11 14:24:10.782394,2020-10-11 14:27:10.782394,3
6415-262,2020-10-11 14:24:10.775656,2020-10-11 14:27:10.775656,5
6415-53,2020-10-11 14:24:10.635663,2020-10-11 14:27:10.635663,4
6415-296,2020-10-11 14:24:11.590172,2020-10-11 14:27:11.590172,5
6415-242,2020-10-11 14:24:10.775864,2020-10-11 14:27:10.775864,4
6415-246,2020-10-11 14:24:11.584854,2020-10-11 14:27:11.584854,6
6415-428,2020-10-11 14:24:13.648841,2020-10-11 14:27:13.648841,1
6415-33,2020-10-11 14:24:10.629847,2020-10-11 14:27:10.629847,3
6415-9,2020-10-11 14:24:10.608049,2020-10-11 14:27:10.608049,6
6415-288,2020-10-11 14:24:11.590356,2020-10-11 14:27:11.590356,5
6415-388,2020-10-11 14:24:10.894761,2020-10-11 14:27:10.894761,0
6415-198,2020-10-11 14:24:13.451599,2020-10-11 14:27:13.451599,4
6415-305,2020-10-11 14:24:11.586744,2020-10-11 14:27:11.586744,4
6415-138,2020-10-11 14:24:11.464536,2020-10-11 14:27:11.464536,4
6415-51,2020-10-11 14:24:13.342765,2020-10-11 14:27:13.342765,5
6415-415,2020-10-11 14:24:10.930572,2020-10-11 14:27:10.930572,0
6415-377,2020-10-11 14:24:13.591033,2020-10-11 14:27:13.591033,2
6415-21,2020-10-11 14:24:10.621460,2020-10-11 14:27:10.621460,5
6415-498,2020-10-11 14:24:11.709464,2020-10-11 14:27:11.709464,0
6415-326,2020-10-11 14:24:11.663927,2020-10-11 14:27:11.663927,6
6415-173,2020-10-11 14:24:10.732986,2020-10-11 14:27:10.732986,4
6415-103,2020-10-11 14:24:10.685447,2020-10-11 14:27:10.685447,5
6415-451,2020-10-11 14:24:11.701459,2020-10-11 14:27:11.701459,1
6415-98,2020-10-11 14:24:13.465077,2020-10-11 14:27:13.465077,4
6415-77,2020-10-11 14:24:10.654928,2020-10-11 14:27:10.654928,6
6415-487,2020-10-11 14:24:11.699413,2020-10-11 14:27:11.699413,0
6415-97,2020-10-11 14:24:13.420737,2020-10-11 14:27:13.420737,3
6415-10,2020-10-11 14:24:13.346853,2020-10-11 14:27:13.346853,4
6415-290,2020-10-11 14:24:11.569907,2020-10-11 14:27:11.569907,5
6415-133,2020-10-11 14:24:10.711324,2020-10-11 14:27:10.711324,4
6415-188,2020-10-11 14:24:13.468340,2020-10-11 14:27:13.468340,4
6415-202,2020-10-11 14:24:11.460464,2020-10-11 14:27:11.460464,5
6415-105,2020-10-11 14:24:11.461983,2020-10-11 14:27:11.461983,6
6415-70,2020-10-11 14:24:13.352480,2020-10-11 14:27:13.352480,3
