Key,Value,2020-10-11-12-07
fa1d-46,5
94e2-90,6
fa1d-91,5
94e2-93,5
d92f-22,5
b79d-65,5
d92f-54,6
d92f-87,5
d92f-91,5
d92f-66,4
592f-50,6
592f-34,5
592f-63,4
fa1d-43,6
b79d-71,5
2520-85,7
d92f-57,5
fa1d-99,5
b79d-93,5
fa1d-7,5
94e2-96,4
ac3c-46,5
592f-61,6
592f-77,6
bf83-47,5
fa1d-20,6
2520-21,5
94e2-27,5
b79d-82,5
bf83-26,5
94e2-40,4
1516-6,6
2520-33,5
d92f-41,4
2520-74,6
592f-79,5
d92f-73,5
592f-64,4
1516-80,4
bf83-15,5
1516-46,5
78a9-10,4
bf83-4,6
94e2-31,5
78a9-38,5
94e2-53,7
b79d-39,5
1516-41,5
1516-65,5
94e2-74,5
2520-20,5
d92f-34,7
2520-63,5
78a9-77,6
2520-82,5
1516-64,5
2520-18,6
b79d-86,5
d92f-52,5
fa1d-71,4
592f-76,5
1516-73,4
1516-47,4
94e2-55,5
ac3c-1,4
94e2-1,4
1516-28,4
ac3c-69,5
2520-73,5
bf83-62,4
d92f-8,5
ac3c-48,5
1516-1,6
d92f-3,7
d92f-26,6
ac3c-53,5
1516-98,5
78a9-55,5
ac3c-66,5
d92f-69,5
ac3c-91,5
bf83-78,5
ac3c-71,6
ac3c-62,5
b79d-66,5
d92f-42,5
ac3c-86,6
ac3c-80,5
592f-11,5
bf83-21,6
b79d-61,6
592f-43,5
94e2-42,5
fa1d-98,4
ac3c-23,6
592f-71,6
592f-92,5
78a9-22,5
d92f-46,5
d92f-4,5
bf83-89,4
ac3c-88,5
ac3c-96,6
1516-17,6
fa1d-35,6
b79d-29,6
2520-93,4
fa1d-86,5
b79d-30,4
d92f-61,4
fa1d-50,4
fa1d-40,5
1516-89,5
d92f-72,6
ac3c-51,5
1516-99,5
b79d-51,4
2520-69,4
2520-71,7
ac3c-64,6
fa1d-0,4
78a9-72,5
94e2-24,5
bf83-38,5
2520-87,6
78a9-53,5
b79d-14,5
1516-92,4
78a9-99,5
bf83-94,4
1516-33,5
94e2-22,7
94e2-47,5
d92f-99,4
78a9-50,4
