Key,Value,2020-10-11-11-13
5209-5,6
5209-93,6
c537-175,5
5209-50,6
5209-181,6
5209-281,4
c537-189,5
b61e-109,6
b61e-16,5
c537-260,5
c537-116,5
b61e-315,5
b61e-299,5
5209-4,6
13b4-158,6
5209-189,4
c537-148,4
b61e-12,5
13b4-311,6
5209-204,5
b61e-199,6
5209-306,6
13b4-146,7
b61e-71,6
b61e-271,6
5209-282,4
13b4-73,5
5209-63,6
c537-96,4
5209-164,5
c4f8-258,5
b61e-80,4
5209-156,5
c4f8-166,6
5209-161,4
5209-258,4
c4f8-122,5
5209-23,6
13b4-107,5
5209-265,5
c537-109,6
13b4-81,4
5209-121,5
c537-33,5
13b4-25,5
c4f8-7,5
5209-194,6
13b4-142,5
c537-72,6
c537-172,5
5209-37,5
b61e-113,5
b61e-9,4
b61e-197,7
1dfc-124,5
3e03-260,6
5209-38,4
c537-299,6
1f0d-73,5
5209-275,7
2f0b-114,6
1f0d-316,5
c4f8-8,6
5209-98,6
c537-153,5
1f0d-315,6
c4f8-283,6
2f0b-141,6
13b4-306,4
c537-70,4
c537-181,6
3e03-179,6
3e03-94,6
c537-255,5
b61e-182,6
c4f8-308,5
5209-178,6
b61e-233,6
b61e-180,5
1f0d-68,4
3e03-166,5
5209-179,7
3e03-101,5
c4f8-77,5
5209-117,6
5209-232,4
b61e-327,6
2f0b-201,5
13b4-147,4
5209-46,5
b61e-242,5
2f0b-312,4
b61e-32,6
2f0b-44,5
3e03-93,6
1f0d-289,6
c537-252,5
2f0b-111,4
3e03-28,5
c537-333,6
13b4-285,5
b61e-154,5
13b4-262,4
5209-205,6
1f0d-232,5
1f0d-26,5
5209-305,7
2f0b-250,8
b61e-6,5
c4f8-170,4
1dfc-261,5
1f0d-292,5
1f0d-56,5
13b4-273,5
3e03-35,5
b61e-258,5
2f0b-100,5
1b64-28,5
1f0d-132,5
5209-333,4
c537-173,7
b61e-334,5
3e03-135,5
c4f8-249,7
2f0b-278,6
b61e-231,5
2f0b-80,5
1f0d-80,6
1dfc-170,6
1b64-31,7
3e03-259,5
c4f8-196,6
13b4-297,5
1dfc-115,5
3e03-53,6
1dfc-303,5
2f0b-228,5
c537-306,4
2f0b-269,5
13b4-144,5
5209-144,6
c4f8-11,5
1f0d-159,5
1b64-266,5
c4f8-210,4
1f0d-43,6
c537-54,5
1dfc-160,5
5209-297,4
13b4-310,5
1dfc-36,5
c4f8-21,7
1f0d-243,6
c537-206,4
c537-335,4
1f0d-245,5
2f0b-212,7
b61e-262,5
2f0b-270,6
b61e-240,4
c4f8-296,5
c537-154,4
1f0d-247,5
1dfc-171,4
c537-266,7
c4f8-232,5
3e03-138,6
13b4-15,6
1dfc-253,5
3e03-111,6
1f0d-210,5
1dfc-204,5
5209-226,6
2f0b-295,5
2f0b-53,5
13b4-309,4
5209-288,5
b61e-170,5
2f0b-24,4
1f0d-150,5
3e03-224,5
2f0b-82,4
2f0b-83,5
b61e-166,5
1b64-321,4
c4f8-18,5
1f0d-206,6
3e03-133,4
2f0b-125,5
c537-25,6
c537-177,4
13b4-291,5
b61e-212,6
2f0b-214,6
3e03-207,4
5209-199,5
5209-312,6
5209-152,6
c4f8-106,5
5209-101,6
3e03-329,5
5209-36,4
1b64-275,4
1dfc-235,5
1dfc-87,6
1dfc-248,6
5209-27,5
1b64-265,6
c537-104,5
1dfc-177,6
13b4-30,4
2f0b-292,6
1b64-286,4
1b64-272,5
c537-227,5
1b64-215,5
1f0d-71,5
c537-302,6
3e03-163,7
13b4-334,6
3e03-9,4
1f0d-305,5
1f0d-129,5
1dfc-240,5
3e03-319,6
2f0b-41,4
b61e-260,4
b61e-158,5
3e03-264,5
c4f8-268,5
3e03-220,6
5209-216,4
b61e-26,5
2f0b-260,4
1b64-270,6
1b64-109,4
1f0d-92,4
