GUID,Inicio,Fim,Contador
5209-3,2020-10-11 14:12:49.805913,2020-10-11 14:15:49.805913,3
5209-160,2020-10-11 14:12:49.929706,2020-10-11 14:15:49.929706,3
5209-248,2020-10-11 14:12:50.014229,2020-10-11 14:15:50.014229,3
5209-2,2020-10-11 14:12:49.794027,2020-10-11 14:15:49.794027,4
5209-216,2020-10-11 14:12:49.968546,2020-10-11 14:15:49.968546,4
5209-79,2020-10-11 14:12:49.862824,2020-10-11 14:15:49.862824,3
5209-140,2020-10-11 14:12:49.915484,2020-10-11 14:15:49.915484,4
5209-109,2020-10-11 14:12:49.897818,2020-10-11 14:15:49.897818,3
5209-100,2020-10-11 14:12:49.887129,2020-10-11 14:15:49.887129,3
5209-129,2020-10-11 14:12:49.900884,2020-10-11 14:15:49.900884,4
5209-262,2020-10-11 14:12:50.025807,2020-10-11 14:15:50.025807,3
5209-20,2020-10-11 14:12:49.816144,2020-10-11 14:15:49.816144,5
5209-324,2020-10-11 14:12:50.211308,2020-10-11 14:15:50.211308,4
5209-378,2020-10-11 14:12:50.281326,2020-10-11 14:15:50.281326,1
5209-126,2020-10-11 14:12:49.908464,2020-10-11 14:15:49.908464,4
5209-295,2020-10-11 14:12:50.110843,2020-10-11 14:15:50.110843,3
5209-376,2020-10-11 14:12:50.288503,2020-10-11 14:15:50.288503,0
5209-135,2020-10-11 14:12:49.912952,2020-10-11 14:15:49.912952,5
5209-11,2020-10-11 14:12:49.803618,2020-10-11 14:15:49.803618,3
5209-306,2020-10-11 14:12:50.129624,2020-10-11 14:15:50.129624,6
5209-453,2020-10-11 14:12:50.390177,2020-10-11 14:15:50.390177,1
5209-8,2020-10-11 14:12:49.808039,2020-10-11 14:15:49.808039,3
5209-45,2020-10-11 14:12:49.837196,2020-10-11 14:15:49.837196,3
5209-228,2020-10-11 14:12:49.980080,2020-10-11 14:15:49.980080,4
5209-217,2020-10-11 14:12:49.984843,2020-10-11 14:15:49.984843,3
5209-69,2020-10-11 14:12:49.861949,2020-10-11 14:15:49.861949,3
5209-468,2020-10-11 14:12:50.395224,2020-10-11 14:15:50.395224,0
5209-198,2020-10-11 14:12:49.959660,2020-10-11 14:15:49.959660,4
5209-417,2020-10-11 14:12:50.338190,2020-10-11 14:15:50.338190,3
5209-24,2020-10-11 14:12:49.824116,2020-10-11 14:15:49.824116,3
