GUID,Inicio,Fim,Contador
0162-89,2020-10-09 23:54:43.317640,2020-10-09 23:57:43.317640,5
0162-490,2020-10-09 23:54:45.327223,2020-10-09 23:57:45.327223,0
0162-466,2020-10-09 23:54:44.757652,2020-10-09 23:57:44.757652,0
0162-499,2020-10-09 23:54:44.774308,2020-10-09 23:57:44.774308,1
0162-217,2020-10-09 23:54:45.446477,2020-10-09 23:57:45.446477,5
0162-294,2020-10-09 23:54:43.463875,2020-10-09 23:57:43.463875,3
0162-278,2020-10-09 23:54:44.177116,2020-10-09 23:57:44.177116,5
0162-353,2020-10-09 23:54:44.401726,2020-10-09 23:57:44.401726,0
0162-433,2020-10-09 23:54:44.735407,2020-10-09 23:57:44.735407,0
0162-255,2020-10-09 23:54:44.358025,2020-10-09 23:57:44.358025,4
0162-338,2020-10-09 23:54:44.197297,2020-10-09 23:57:44.197297,6
0162-436,2020-10-09 23:54:44.240558,2020-10-09 23:57:44.240558,0
0162-172,2020-10-09 23:54:44.135963,2020-10-09 23:57:44.135963,5
0162-357,2020-10-09 23:54:45.254475,2020-10-09 23:57:45.254475,1
0162-382,2020-10-09 23:54:46.162144,2020-10-09 23:57:46.162144,0
0162-41,2020-10-09 23:54:45.000940,2020-10-09 23:57:45.000940,4
0162-287,2020-10-09 23:54:47.288612,2020-10-09 23:57:47.288612,4
0162-153,2020-10-09 23:54:46.020843,2020-10-09 23:57:46.020843,4
0162-183,2020-10-09 23:54:47.252515,2020-10-09 23:57:47.252515,5
0162-226,2020-10-09 23:54:43.410840,2020-10-09 23:57:43.410840,6
0162-88,2020-10-09 23:54:43.311038,2020-10-09 23:57:43.311038,1
0162-162,2020-10-09 23:54:47.201082,2020-10-09 23:57:47.201082,3
0162-165,2020-10-09 23:54:45.423783,2020-10-09 23:57:45.423783,4
0162-122,2020-10-09 23:54:46.003743,2020-10-09 23:57:46.003743,4
0162-184,2020-10-09 23:54:43.389556,2020-10-09 23:57:43.389556,3
0162-334,2020-10-09 23:54:47.314527,2020-10-09 23:57:47.314527,4
0162-26,2020-10-09 23:54:44.044699,2020-10-09 23:57:44.044699,4
0162-216,2020-10-09 23:54:47.240339,2020-10-09 23:57:47.240339,4
0162-260,2020-10-09 23:54:47.288327,2020-10-09 23:57:47.288327,3
0162-233,2020-10-09 23:54:44.366790,2020-10-09 23:57:44.366790,4
0162-18,2020-10-09 23:54:47.104687,2020-10-09 23:57:47.104687,4
0162-117,2020-10-09 23:54:44.287308,2020-10-09 23:57:44.287308,4
0162-317,2020-10-09 23:54:44.177898,2020-10-09 23:57:44.177898,4
0162-43,2020-10-09 23:54:44.472928,2020-10-09 23:57:44.472928,4
0162-421,2020-10-09 23:54:44.223531,2020-10-09 23:57:44.223531,0
0162-51,2020-10-09 23:54:47.140431,2020-10-09 23:57:47.140431,6
0162-481,2020-10-09 23:54:45.331790,2020-10-09 23:57:45.331790,0
0162-23,2020-10-09 23:54:45.006511,2020-10-09 23:57:45.006511,4
0162-143,2020-10-09 23:54:44.293480,2020-10-09 23:57:44.293480,4
0162-252,2020-10-09 23:54:49.658115,2020-10-09 23:57:49.658115,4
0162-422,2020-10-09 23:54:45.592116,2020-10-09 23:57:45.592116,0
0162-478,2020-10-09 23:54:43.602293,2020-10-09 23:57:43.602293,1
0162-449,2020-10-09 23:54:47.400088,2020-10-09 23:57:47.400088,0
0162-161,2020-10-09 23:54:43.364944,2020-10-09 23:57:43.364944,5
0162-118,2020-10-09 23:54:44.093688,2020-10-09 23:57:44.093688,4
0162-90,2020-10-09 23:54:44.790359,2020-10-09 23:57:44.790359,5
0162-191,2020-10-09 23:54:43.410720,2020-10-09 23:57:43.410720,5
0162-388,2020-10-09 23:54:44.194977,2020-10-09 23:57:44.194977,0
0162-46,2020-10-09 23:54:43.266485,2020-10-09 23:57:43.266485,5
0162-420,2020-10-09 23:54:46.178063,2020-10-09 23:57:46.178063,0
