Key,Value,2020-10-09-20-28
fa06-32,7
0692-28,5
f176-54,6
0692-45,6
f176-73,5
fa06-7,6
02ab-54,4
02ab-27,5
fa06-31,5
2518-72,6
f176-62,6
f176-96,5
2518-62,5
0692-4,5
02ab-75,5
63a0-95,6
02ab-74,5
0692-62,5
02ab-20,4
0627-18,6
63a0-36,6
0627-80,6
2518-98,6
0692-2,6
02ab-88,5
2518-77,5
f176-95,7
2518-67,6
fa06-16,6
2518-59,6
02ab-61,5
f176-79,5
5371-36,7
5371-99,5
63a0-41,5
02ab-21,5
63a0-90,5
63a0-3,5
0692-57,5
02ab-47,6
63a0-63,7
0627-67,6
fa06-59,6
6b8f-35,5
02ab-72,5
9046-35,5
f176-46,5
6b8f-12,5
5371-72,7
63a0-79,5
0692-69,5
9046-72,7
0627-60,5
0692-89,7
0627-38,6
0692-88,5
9046-28,5
2518-89,6
fa06-48,5
02ab-69,6
f176-1,6
02ab-29,5
f176-32,8
02ab-11,6
fa06-8,6
f176-48,6
fa06-62,4
5371-85,5
f176-55,4
fa06-10,6
6b8f-79,4
fa06-45,4
63a0-26,5
6b8f-61,5
2518-61,4
0692-42,5
9046-76,5
63a0-6,6
5371-67,5
5371-82,5
6b8f-0,5
f176-97,6
6b8f-88,5
63a0-49,6
f176-86,5
fa06-3,4
6b8f-52,5
0627-51,5
63a0-91,6
0692-58,5
02ab-7,5
2518-9,5
5371-43,6
02ab-32,4
9046-1,6
9046-81,4
2518-68,4
2518-15,5
02ab-60,4
2518-8,5
2518-20,5
63a0-92,6
0627-97,4
0692-72,5
63a0-10,6
0692-56,6
2518-13,4
5371-58,6
63a0-1,6
0627-83,5
fa06-88,6
f176-90,5
2518-51,5
5371-10,5
9046-19,5
2518-22,5
5371-80,5
6b8f-66,4
2518-37,6
0627-74,5
f176-66,5
9046-85,5
f176-30,4
2518-24,5
02ab-45,5
5371-97,5
63a0-81,5
fa06-85,4
63a0-15,5
02ab-68,5
63a0-75,4
63a0-73,5
5371-7,5
2518-40,6
02ab-5,6
02ab-19,5
0627-71,4
63a0-77,7
f176-56,4
9046-98,6
2518-33,4
fa06-22,4
63a0-67,4
02ab-84,5
fa06-96,5
6b8f-19,5
0692-24,5
63a0-32,4
9046-12,6
0627-33,4
2518-48,4
f176-98,5
6b8f-58,4
02ab-99,6
fa06-19,6
63a0-72,5
2518-53,5
0692-13,5
f176-49,6
63a0-98,5
63a0-37,4
0692-49,5
6b8f-40,5
0627-84,5
5371-1,5
0692-47,5
9046-32,4
f176-7,5
9046-74,5
6b8f-20,4
2518-69,6
5371-6,5
fa06-17,5
6b8f-49,5
63a0-8,5
0627-50,4
63a0-60,5
fa06-71,5
9046-45,5
0692-23,5
f176-15,6
f176-13,4
fa06-50,6
02ab-93,5
fa06-20,4
0627-70,4
5371-38,6
0692-60,6
63a0-18,5
6b8f-67,6
0627-5,4
0627-30,5
9046-79,5
0627-56,6
6b8f-33,5
9046-34,5
