Key,Value,2020-10-09-20-45
17f7-76,5
17f7-190,5
17f7-194,4
17f7-59,5
17f7-47,5
83ae-76,5
5fe8-90,5
83ae-2,5
17f7-15,7
5fe8-148,4
83ae-43,5
5fe8-81,4
17f7-294,4
83ae-133,4
5fe8-80,6
34af-84,6
17f7-330,5
34af-130,5
83ae-123,4
34af-191,5
34af-257,5
17f7-227,4
83ae-330,5
34af-96,6
17f7-206,4
34af-157,4
34af-179,5
83ae-159,4
5fe8-334,5
5fe8-290,4
83ae-171,5
83ae-262,5
3dab-0,4
83ae-11,5
5fe8-251,5
83ae-78,5
5fe8-281,5
34af-110,6
17f7-311,5
3dab-211,4
34af-93,5
b0c7-97,6
83ae-127,4
3dab-57,5
17f7-183,6
83ae-251,4
34af-134,5
b0c7-21,4
17f7-126,5
83ae-39,4
34af-297,5
5fe8-58,6
83ae-87,5
b0c7-115,6
83ae-153,5
17f7-257,8
17f7-152,6
5fe8-190,5
3622-52,6
17f7-196,6
17f7-276,4
17f7-208,5
17f7-96,5
83ae-156,6
5fe8-130,7
51df-13,5
17f7-149,4
34af-282,5
17f7-71,5
17f7-125,5
5fe8-30,8
17f7-168,5
5fe8-66,4
5fe8-275,5
17f7-314,5
17f7-221,4
13cd-153,4
34af-326,5
83ae-120,4
5fe8-41,7
3622-223,4
17f7-268,5
b0c7-176,6
17f7-175,6
17f7-270,5
83ae-319,6
17f7-207,6
f57b-308,5
34af-314,4
f57b-109,5
51df-83,6
83ae-181,4
3dab-85,7
b0c7-88,5
3dab-121,6
5fe8-264,6
5fe8-82,5
17f7-134,4
34af-234,4
17f7-262,6
13cd-266,5
83ae-227,4
17f7-42,6
34af-194,4
13cd-204,6
f57b-142,5
b0c7-210,5
5fe8-270,6
83ae-137,6
51df-228,5
17f7-132,4
3dab-306,7
34af-71,6
5fe8-91,5
17f7-45,4
3dab-92,5
3dab-147,5
f57b-224,6
13cd-93,5
5fe8-285,5
51df-242,4
5fe8-141,7
3dab-229,4
5fe8-188,6
13cd-107,5
13cd-101,5
83ae-72,4
f57b-4,5
17f7-319,7
17f7-10,5
83ae-62,5
83ae-35,8
17f7-73,4
3622-227,6
13cd-210,4
51df-110,5
13cd-338,5
5fe8-243,5
f57b-208,6
83ae-51,6
f57b-105,4
b0c7-253,6
f57b-121,5
b0c7-80,4
b0c7-201,4
3dab-126,5
3622-151,5
3dab-283,7
83ae-228,6
3dab-6,5
5fe8-176,5
13cd-216,5
3dab-114,6
5fe8-77,5
34af-152,4
b0c7-308,6
3dab-171,5
83ae-13,5
13cd-287,5
51df-260,6
83ae-254,6
83ae-163,5
51df-92,6
83ae-95,4
34af-13,5
13cd-317,4
3622-203,6
51df-245,7
5fe8-274,4
3dab-215,5
83ae-114,5
3dab-281,5
83ae-73,6
51df-312,5
13cd-309,5
13cd-291,4
b0c7-110,5
5fe8-211,6
17f7-256,5
17f7-246,6
13cd-24,6
17f7-21,4
f57b-55,5
34af-46,5
5fe8-185,6
f57b-22,4
3dab-189,6
f57b-243,6
f57b-128,6
51df-327,5
83ae-138,5
f57b-131,6
13cd-293,4
83ae-265,5
5fe8-95,4
83ae-231,4
f57b-239,6
3622-172,4
5fe8-221,6
17f7-296,5
34af-109,5
51df-54,5
17f7-80,5
83ae-256,6
3dab-84,7
13cd-120,4
13cd-91,6
34af-140,6
83ae-162,6
f57b-229,6
3622-69,5
34af-315,4
f57b-155,5
51df-321,5
13cd-94,5
83ae-7,5
13cd-189,5
83ae-105,5
34af-195,5
3dab-184,5
5fe8-97,4
83ae-122,6
5fe8-10,5
17f7-143,6
f57b-193,6
34af-207,6
83ae-233,4
17f7-273,5
f57b-230,5
5fe8-0,5
83ae-118,5
b0c7-199,5
13cd-341,5
3dab-25,5
3dab-91,5
13cd-111,5
83ae-158,4
5fe8-325,5
5fe8-217,5
17f7-222,5
f57b-335,5
3622-3,6
34af-107,4
3dab-297,4
17f7-226,5
3622-264,6
34af-95,4
34af-303,4
51df-21,5
83ae-45,5
34af-118,5
34af-15,4
13cd-162,7
f57b-249,5
f57b-186,5
34af-151,5
5fe8-61,4
5fe8-226,4
f57b-40,6
