GUID,Inicio,Fim,Contador
3622-186,2020-10-09 23:45:03.701757,2020-10-09 23:48:03.701757,2
3622-207,2020-10-09 23:45:04.333802,2020-10-09 23:48:04.333802,3
3622-118,2020-10-09 23:45:04.199661,2020-10-09 23:48:04.199661,5
3622-99,2020-10-09 23:45:03.651222,2020-10-09 23:48:03.651222,3
3622-432,2020-10-09 23:45:04.354848,2020-10-09 23:48:04.354848,0
3622-446,2020-10-09 23:45:04.393459,2020-10-09 23:48:04.393459,0
3622-430,2020-10-09 23:45:04.378465,2020-10-09 23:48:04.378465,0
3622-356,2020-10-09 23:45:03.831903,2020-10-09 23:48:03.831903,2
3622-245,2020-10-09 23:45:05.161821,2020-10-09 23:48:05.161821,5
3622-58,2020-10-09 23:45:05.486463,2020-10-09 23:48:05.486463,4
3622-440,2020-10-09 23:45:04.368973,2020-10-09 23:48:04.368973,0
3622-41,2020-10-09 23:45:05.470397,2020-10-09 23:48:05.470397,4
3622-80,2020-10-09 23:45:05.507814,2020-10-09 23:48:05.507814,3
3622-195,2020-10-09 23:45:05.587651,2020-10-09 23:48:05.587651,5
3622-231,2020-10-09 23:45:04.240757,2020-10-09 23:48:04.240757,4
3622-250,2020-10-09 23:45:04.640027,2020-10-09 23:48:04.640027,4
3622-339,2020-10-09 23:45:04.436215,2020-10-09 23:48:04.436215,4
3622-82,2020-10-09 23:45:05.032226,2020-10-09 23:48:05.032226,1
3622-463,2020-10-09 23:45:06.733774,2020-10-09 23:48:06.733774,1
3622-86,2020-10-09 23:45:04.199960,2020-10-09 23:48:04.199960,6
3622-54,2020-10-09 23:45:03.619717,2020-10-09 23:48:03.619717,2
3622-347,2020-10-09 23:45:04.342031,2020-10-09 23:48:04.342031,0
3622-406,2020-10-09 23:45:05.279134,2020-10-09 23:48:05.279134,0
3622-277,2020-10-09 23:45:06.550659,2020-10-09 23:48:06.550659,4
3622-407,2020-10-09 23:45:04.456881,2020-10-09 23:48:04.456881,0
3622-221,2020-10-09 23:45:05.621034,2020-10-09 23:48:05.621034,4
3622-91,2020-10-09 23:45:04.263102,2020-10-09 23:48:04.263102,4
3622-461,2020-10-09 23:45:06.733958,2020-10-09 23:48:06.733958,1
3622-426,2020-10-09 23:45:05.767852,2020-10-09 23:48:05.767852,0
3622-184,2020-10-09 23:45:04.226980,2020-10-09 23:48:04.226980,5
3622-439,2020-10-09 23:45:05.781106,2020-10-09 23:48:05.781106,1
3622-301,2020-10-09 23:45:08.370957,2020-10-09 23:48:08.370957,4
3622-260,2020-10-09 23:45:04.390698,2020-10-09 23:48:04.390698,4
3622-460,2020-10-09 23:45:04.493201,2020-10-09 23:48:04.493201,0
3622-214,2020-10-09 23:45:06.512563,2020-10-09 23:48:06.512563,7
3622-359,2020-10-09 23:45:04.736068,2020-10-09 23:48:04.736068,0
3622-230,2020-10-09 23:45:04.889987,2020-10-09 23:48:04.889987,3
3622-319,2020-10-09 23:45:04.964152,2020-10-09 23:48:04.964152,4
3622-93,2020-10-09 23:45:05.031472,2020-10-09 23:48:05.031472,4
3622-191,2020-10-09 23:45:05.573681,2020-10-09 23:48:05.573681,4
3622-462,2020-10-09 23:45:04.476429,2020-10-09 23:48:04.476429,0
3622-334,2020-10-09 23:45:04.280420,2020-10-09 23:48:04.280420,3
3622-37,2020-10-09 23:45:06.406573,2020-10-09 23:48:06.406573,4
3622-282,2020-10-09 23:45:03.765488,2020-10-09 23:48:03.765488,5
3622-182,2020-10-09 23:45:04.326806,2020-10-09 23:48:04.326806,4
3622-348,2020-10-09 23:45:05.748759,2020-10-09 23:48:05.748759,0
3622-42,2020-10-09 23:45:08.177010,2020-10-09 23:48:08.177010,4
3622-494,2020-10-09 23:45:04.520669,2020-10-09 23:48:04.520669,0
3622-419,2020-10-09 23:45:05.763204,2020-10-09 23:48:05.763204,0
3622-132,2020-10-09 23:45:05.546702,2020-10-09 23:48:05.546702,5
3622-341,2020-10-09 23:45:05.279388,2020-10-09 23:48:05.279388,0
3622-78,2020-10-09 23:45:06.406856,2020-10-09 23:48:06.406856,5
3622-211,2020-10-09 23:45:04.354689,2020-10-09 23:48:04.354689,5
3622-56,2020-10-09 23:45:05.499726,2020-10-09 23:48:05.499726,4
3622-294,2020-10-09 23:45:04.667157,2020-10-09 23:48:04.667157,6
3622-246,2020-10-09 23:45:03.766085,2020-10-09 23:48:03.766085,4
3622-385,2020-10-09 23:45:05.038704,2020-10-09 23:48:05.038704,0
3622-89,2020-10-09 23:45:04.792315,2020-10-09 23:48:04.792315,4
3622-210,2020-10-09 23:45:04.349005,2020-10-09 23:48:04.349005,7
3622-96,2020-10-09 23:45:03.650671,2020-10-09 23:48:03.650671,4
3622-2,2020-10-09 23:45:03.569142,2020-10-09 23:48:03.569142,3
3622-443,2020-10-09 23:45:05.780447,2020-10-09 23:48:05.780447,1
3622-175,2020-10-09 23:45:08.295295,2020-10-09 23:48:08.295295,4
3622-259,2020-10-09 23:45:06.559328,2020-10-09 23:48:06.559328,4
3622-448,2020-10-09 23:45:04.809064,2020-10-09 23:48:04.809064,0
3622-59,2020-10-09 23:45:06.409295,2020-10-09 23:48:06.409295,3
3622-375,2020-10-09 23:45:06.671495,2020-10-09 23:48:06.671495,0
3622-454,2020-10-09 23:45:08.505804,2020-10-09 23:48:08.505804,0
3622-497,2020-10-09 23:45:08.565446,2020-10-09 23:48:08.565446,0
3622-344,2020-10-09 23:45:05.756767,2020-10-09 23:48:05.756767,1
3622-68,2020-10-09 23:45:05.491094,2020-10-09 23:48:05.491094,6
3622-169,2020-10-09 23:45:05.592334,2020-10-09 23:48:05.592334,3
3622-222,2020-10-09 23:45:08.316810,2020-10-09 23:48:08.316810,3
3622-496,2020-10-09 23:45:08.551793,2020-10-09 23:48:08.551793,0
3622-366,2020-10-09 23:45:05.025292,2020-10-09 23:48:05.025292,0
3622-166,2020-10-09 23:45:04.591391,2020-10-09 23:48:04.591391,4
3622-70,2020-10-09 23:45:04.492223,2020-10-09 23:48:04.492223,5
3622-4,2020-10-09 23:45:04.970315,2020-10-09 23:48:04.970315,4
3622-31,2020-10-09 23:45:04.172830,2020-10-09 23:48:04.172830,3
3622-491,2020-10-09 23:45:04.508067,2020-10-09 23:48:04.508067,0
3622-122,2020-10-09 23:45:05.536857,2020-10-09 23:48:05.536857,5
3622-79,2020-10-09 23:45:06.408997,2020-10-09 23:48:06.408997,4
3622-172,2020-10-09 23:45:04.881880,2020-10-09 23:48:04.881880,4
3622-329,2020-10-09 23:45:07.570523,2020-10-09 23:48:07.570523,4
3622-253,2020-10-09 23:45:04.809089,2020-10-09 23:48:04.809089,4
3622-128,2020-10-09 23:45:04.710998,2020-10-09 23:48:04.710998,1
3622-381,2020-10-09 23:45:05.014463,2020-10-09 23:48:05.014463,0
3622-349,2020-10-09 23:45:05.027770,2020-10-09 23:48:05.027770,0
3622-292,2020-10-09 23:45:04.398494,2020-10-09 23:48:04.398494,4
3622-12,2020-10-09 23:45:08.152627,2020-10-09 23:48:08.152627,5
3622-393,2020-10-09 23:45:04.326745,2020-10-09 23:48:04.326745,0
3622-227,2020-10-09 23:45:04.360429,2020-10-09 23:48:04.360429,6
3622-286,2020-10-09 23:45:04.825866,2020-10-09 23:48:04.825866,4
3622-218,2020-10-09 23:45:06.530964,2020-10-09 23:48:06.530964,3
3622-449,2020-10-09 23:45:05.107879,2020-10-09 23:48:05.107879,0
3622-137,2020-10-09 23:45:04.216445,2020-10-09 23:48:04.216445,4
3622-131,2020-10-09 23:45:06.469951,2020-10-09 23:48:06.469951,5
3622-464,2020-10-09 23:45:04.393650,2020-10-09 23:48:04.393650,0
3622-60,2020-10-09 23:45:08.197428,2020-10-09 23:48:08.197428,4
3622-358,2020-10-09 23:45:04.722998,2020-10-09 23:48:04.722998,0
3622-50,2020-10-09 23:45:04.177256,2020-10-09 23:48:04.177256,5
3622-480,2020-10-09 23:45:03.956172,2020-10-09 23:48:03.956172,2
3622-17,2020-10-09 23:45:03.587298,2020-10-09 23:48:03.587298,4
3622-113,2020-10-09 23:45:04.436041,2020-10-09 23:48:04.436041,5
3622-437,2020-10-09 23:45:04.631425,2020-10-09 23:48:04.631425,0
3622-11,2020-10-09 23:45:04.716597,2020-10-09 23:48:04.716597,4
3622-62,2020-10-09 23:45:08.200705,2020-10-09 23:48:08.200705,7
3622-162,2020-10-09 23:45:03.696537,2020-10-09 23:48:03.696537,4
3622-405,2020-10-09 23:45:08.450550,2020-10-09 23:48:08.450550,0
3622-158,2020-10-09 23:45:03.690533,2020-10-09 23:48:03.690533,3
3622-343,2020-10-09 23:45:05.025599,2020-10-09 23:48:05.025599,0
3622-215,2020-10-09 23:45:04.342776,2020-10-09 23:48:04.342776,1
3622-472,2020-10-09 23:45:04.499299,2020-10-09 23:48:04.499299,0
3622-177,2020-10-09 23:45:05.127391,2020-10-09 23:48:05.127391,4
3622-223,2020-10-09 23:45:03.735040,2020-10-09 23:48:03.735040,4
3622-357,2020-10-09 23:45:05.277140,2020-10-09 23:48:05.277140,0
3622-1,2020-10-09 23:45:06.354927,2020-10-09 23:48:06.354927,6
3622-398,2020-10-09 23:45:04.348616,2020-10-09 23:48:04.348616,0
3622-465,2020-10-09 23:45:04.403155,2020-10-09 23:48:04.403155,0
3622-208,2020-10-09 23:45:04.349067,2020-10-09 23:48:04.349067,4
3622-384,2020-10-09 23:45:05.046429,2020-10-09 23:48:05.046429,0
3622-202,2020-10-09 23:45:05.606464,2020-10-09 23:48:05.606464,5
3622-161,2020-10-09 23:45:04.218302,2020-10-09 23:48:04.218302,3
3622-489,2020-10-09 23:45:06.768665,2020-10-09 23:48:06.768665,0
3622-424,2020-10-09 23:45:04.342879,2020-10-09 23:48:04.342879,0
3622-109,2020-10-09 23:45:03.656265,2020-10-09 23:48:03.656265,1
3622-453,2020-10-09 23:45:08.504829,2020-10-09 23:48:08.504829,0
3622-127,2020-10-09 23:45:04.210910,2020-10-09 23:48:04.210910,5
