Key,Value,2020-10-11-14-54
be35-213,5
be35-131,4
be35-264,6
be35-254,6
be35-100,5
f211-94,5
be35-125,6
be35-299,5
f211-132,6
be35-6,5
be35-26,6
be35-39,5
be35-147,7
be35-159,4
f211-150,4
f211-19,5
be35-291,5
be35-144,6
be35-226,5
be35-257,4
be35-283,5
be35-286,4
f211-35,4
be35-294,5
be35-124,5
be35-328,6
be35-324,6
be35-240,6
be35-35,4
be35-246,5
8ba5-69,6
be35-51,5
f211-91,5
be35-76,4
be35-155,4
be35-111,4
be35-262,4
f211-62,5
be35-295,6
be35-305,5
f211-123,4
be35-198,6
f211-37,5
be35-115,5
be35-292,4
be35-3,5
7ef6-162,5
be35-303,4
f211-110,4
f211-120,4
be35-315,6
be35-308,5
be35-241,4
f211-133,5
be35-45,5
be35-326,4
be35-298,6
be35-13,4
be35-58,5
be35-204,5
f211-92,5
f211-36,4
be35-61,6
f211-282,6
be35-193,5
f211-38,4
8ba5-123,5
f211-143,6
be35-107,4
8ba5-8,6
f211-105,4
be35-78,5
be35-22,6
f211-43,5
be35-142,4
be35-1,5
be35-82,6
be35-260,4
be35-309,5
f211-183,5
be35-17,5
be35-163,4
be35-243,4
f211-3,5
f211-112,5
be35-234,5
7ef6-161,5
be35-180,4
be35-165,5
be35-176,5
be35-236,6
be35-304,4
be35-334,5
f211-87,4
f211-65,4
f211-81,5
f211-146,6
f211-166,5
be35-268,5
f211-99,4
f211-2,5
be35-116,5
be35-87,5
f211-98,5
f211-250,4
be35-53,6
be35-323,6
be35-74,6
be35-225,5
be35-148,5
f211-268,5
7ef6-40,4
be35-297,4
f211-115,5
f211-11,4
be35-221,4
be35-296,4
f211-40,5
f211-152,5
be35-93,5
be35-154,4
7ef6-214,6
7ef6-293,5
be35-307,4
be35-201,5
7ef6-173,6
7ef6-182,6
f211-75,5
f211-50,5
be35-65,6
be35-191,5
be35-69,6
be35-84,4
be35-102,4
be35-206,4
7ef6-157,5
7ef6-34,5
be35-139,5
be35-252,5
be35-336,6
be35-81,6
7ef6-68,4
f211-246,4
be35-54,5
be35-37,6
be35-40,4
be35-312,6
be35-57,6
be35-4,4
be35-189,5
be35-274,6
8ba5-7,5
f211-292,5
be35-132,6
f211-31,5
be35-302,4
be35-85,4
be35-145,5
02ff-7,5
f211-88,4
7ef6-26,4
f211-226,6
7ef6-61,5
be35-282,5
7ef6-29,4
f211-30,5
f211-18,4
be35-284,6
7ef6-45,4
7ef6-154,4
be35-137,4
be35-279,4
be35-231,4
be35-331,5
f211-80,5
f211-145,7
be35-127,4
be35-7,5
be35-83,4
be35-121,5
7ef6-155,5
be35-72,4
be35-11,5
f211-210,4
be35-237,5
be35-217,5
be35-194,7
be35-89,5
be35-188,5
f211-68,5
be35-287,6
be35-232,4
be35-185,5
f211-86,5
f211-198,4
be35-80,4
f211-159,5
f211-256,4
be35-223,4
be35-306,5
be35-187,4
8ba5-22,4
be35-43,4
7ef6-246,5
be35-12,4
be35-329,5
be35-106,4
be35-97,4
be35-263,4
be35-88,6
be35-59,6
be35-143,4
be35-60,4
be35-169,5
f211-136,6
be35-196,5
f211-288,4
be35-190,4
be35-134,6
be35-244,4
be35-90,4
be35-117,6
be35-62,4
be35-273,4
be35-29,5
f211-287,5
be35-135,6
f211-202,4
be35-21,4
be35-42,4
f211-69,4
8ba5-39,4
be35-109,4
f211-1,4
7ef6-128,5
8ba5-4,6
be35-150,5
be35-104,5
be35-186,5
be35-158,4
f211-71,5
f211-113,5
f211-149,4
f211-252,4
be35-103,4
be35-219,4
f211-327,4
f211-269,5
be35-118,4
7ef6-166,4
f211-93,4
be35-71,3
be35-337,4
be35-332,4
be35-167,4
be35-92,4
be35-259,5
be35-123,4
be35-183,5
be35-105,4
be35-317,5
be35-63,6
f211-290,4
f211-154,6
be35-170,4
f211-85,4
f211-34,4
be35-151,4
f211-111,4
be35-31,4
be35-269,3
be35-215,5
be35-247,5
be35-136,5
f211-248,5
be35-207,4
be35-146,4
be35-321,5
f211-247,6
be35-210,5
f211-7,3
be35-267,4
f211-78,4
f211-208,5
be35-238,4
be35-330,4
be35-162,3
be35-212,5
be35-99,4
be35-161,4
be35-27,5
be35-218,5
f211-209,3
f211-89,5
f211-338,5
be35-319,4
f211-293,5
be35-327,5
f211-4,4
be35-140,4
be35-301,4
be35-73,4
f211-0,4
f211-21,5
e1bb-299,5
f211-15,4
f211-195,5
be35-313,4
be35-98,4
be35-233,5
be35-271,5
f211-227,3
be35-130,5
be35-300,4
be35-325,4
f211-52,5
be35-152,3
be35-64,4
f211-44,5
f211-95,5
be35-174,4
f211-158,4
be35-249,5
be35-242,4
7ef6-312,6
be35-96,5
be35-114,4
f211-249,5
be35-280,5
be35-227,5
8ba5-3,6
f211-148,6
be35-281,6
02ff-256,4
be35-79,4
f211-167,5
7ef6-276,6
be35-8,5
be35-0,5
46a2-33,6
be35-203,5
be35-335,3
be35-245,4
7ef6-327,4
be35-293,5
be35-285,5
be35-160,4
7ef6-188,4
be35-265,4
f211-190,4
be35-18,3
be35-253,5
be35-120,5
f211-197,5
f211-245,3
7ef6-172,5
be35-20,4
be35-314,5
f211-20,5
be35-338,4
be35-195,4
be35-228,5
be35-10,4
be35-220,6
7ef6-226,4
f211-29,5
be35-119,5
be35-261,5
7ef6-78,4
be35-202,3
be35-275,5
f211-76,5
02ff-262,4
be35-192,5
7ef6-279,4
be35-14,4
be35-333,4
be35-164,4
be35-289,4
7ef6-114,4
030f-20,5
7ef6-259,4
