Key,Value,2020-10-11-12-15
b32a-76,5
053e-71,4
b32a-62,5
e5cd-37,6
053e-24,5
4f0f-41,5
6e51-60,5
076d-53,5
4f0f-52,6
6e51-14,7
6e51-98,6
6e51-56,5
6e51-13,5
053e-7,4
4f0f-79,4
26d8-46,5
6e51-9,5
e5cd-65,5
2c4f-96,5
b32a-24,5
6e51-47,5
4f0f-76,4
053e-13,7
26d8-30,5
6e51-73,6
a281-12,4
6e51-91,6
e5cd-42,5
076d-51,5
4f0f-27,4
2c4f-99,6
6e51-54,4
a281-94,5
076d-0,5
26d8-92,6
b32a-85,5
4f0f-68,5
6e51-19,6
4f0f-18,6
6e51-45,6
123e-72,5
26d8-84,4
076d-46,4
076d-99,6
e5cd-41,5
2c4f-72,5
2c4f-44,6
a281-44,5
26d8-50,6
b32a-34,4
4f0f-53,4
123e-52,5
053e-88,6
b32a-60,5
2c4f-54,6
123e-88,6
4f0f-10,7
6e51-59,4
4f0f-39,5
e5cd-58,5
b32a-78,4
076d-69,5
076d-41,5
b32a-23,6
e5cd-21,5
a281-39,6
076d-94,5
e5cd-54,6
e5cd-2,6
053e-72,5
6e51-88,5
26d8-20,6
4f0f-14,6
b32a-73,5
053e-34,5
4f0f-66,4
6e51-8,6
b32a-15,4
a281-1,5
b32a-97,5
076d-60,5
053e-91,6
2c4f-41,4
26d8-95,5
123e-55,4
a281-97,4
26d8-61,5
2c4f-49,5
a281-98,4
26d8-63,7
053e-3,5
b32a-81,5
26d8-11,6
6e51-70,5
076d-76,5
123e-35,5
b32a-48,4
26d8-9,5
26d8-47,4
4f0f-13,5
a281-71,5
b32a-87,5
4f0f-81,5
2c4f-22,5
e5cd-30,5
6e51-93,4
2c4f-48,6
4f0f-60,4
e5cd-90,5
e5cd-84,5
2c4f-14,6
6e51-67,5
4f0f-55,5
e5cd-39,6
076d-14,5
123e-82,4
4f0f-93,5
26d8-5,6
e5cd-68,4
4f0f-2,5
123e-58,4
123e-73,5
076d-59,4
053e-49,5
a281-81,6
053e-6,5
2c4f-24,5
076d-87,5
a281-63,6
e5cd-10,7
e5cd-20,5
6e51-84,6
4f0f-59,6
a281-7,4
a281-53,5
6e51-72,5
123e-2,5
e5cd-34,6
a281-22,5
053e-73,5
b32a-20,5
6e51-20,7
26d8-65,6
e5cd-19,5
123e-78,4
2c4f-43,4
b32a-68,5
4f0f-33,5
123e-59,5
2c4f-8,4
6e51-66,5
e5cd-4,5
e5cd-43,5
e5cd-15,5
076d-63,5
123e-75,5
6e51-32,7
053e-48,6
053e-40,5
e5cd-36,5
e5cd-62,4
076d-5,6
2c4f-50,5
b32a-41,5
4f0f-89,4
26d8-10,5
b32a-50,4
26d8-59,4
26d8-88,5
e5cd-1,6
076d-93,5
a281-92,7
4f0f-74,5
076d-23,4
b32a-40,5
e5cd-78,4
076d-80,6
4f0f-3,6
053e-87,4
4f0f-45,5
123e-64,5
b32a-98,6
076d-64,6
b32a-74,4
076d-61,5
e5cd-69,6
6e51-44,7
076d-73,4
6e51-30,5
6e51-35,5
053e-42,5
076d-31,5
b32a-27,6
053e-60,4
6e51-1,5
6e51-97,5
4f0f-7,5
a281-25,5
4f0f-85,4
2c4f-71,4
123e-46,4
123e-89,5
b32a-89,4
b32a-93,4
4f0f-57,5
a281-50,5
a281-47,6
076d-78,5
a281-5,5
053e-26,5
076d-27,5
076d-92,5
6e51-86,6
2c4f-59,5
26d8-66,5
a281-32,7
123e-90,5
076d-16,5
26d8-99,5
e5cd-87,4
123e-95,5
26d8-81,4
123e-87,4
e5cd-17,5
076d-19,6
26d8-85,5
053e-54,5
e5cd-76,6
a281-35,5
076d-44,4
053e-41,4
6e51-7,4
6e51-50,4
a281-48,6
b32a-38,5
123e-85,4
053e-9,5
6e51-17,4
26d8-54,5
6e51-74,5
2c4f-86,4
26d8-80,4
b32a-22,5
2c4f-29,4
053e-92,5
2c4f-46,7
26d8-89,5
a281-76,4
b32a-90,5
076d-45,5
053e-99,6
076d-35,5
e5cd-12,5
2c4f-75,7
a281-24,6
e5cd-91,6
076d-17,6
123e-20,5
123e-3,5
6e51-51,5
2c4f-3,4
e5cd-45,4
053e-74,5
e5cd-73,6
6e51-18,5
26d8-60,4
26d8-19,4
6e51-89,4
b32a-83,7
a281-46,5
2c4f-1,5
2c4f-79,5
053e-57,5
123e-17,4
076d-75,6
4f0f-90,7
2c4f-26,5
e5cd-96,4
053e-98,6
4f0f-42,4
053e-28,5
076d-96,5
b32a-67,4
e5cd-64,5
6e51-16,6
26d8-34,4
6e51-33,5
6e51-15,7
b32a-79,4
26d8-2,5
076d-24,4
076d-82,5
26d8-78,5
6e51-46,4
123e-98,5
4f0f-62,5
6e51-61,6
4f0f-58,5
123e-60,6
e5cd-35,5
e5cd-25,4
e5cd-14,6
e5cd-40,7
e5cd-70,5
076d-70,6
123e-94,6
b32a-2,5
6e51-24,5
053e-14,5
a281-4,5
053e-94,5
123e-45,4
a281-91,5
26d8-51,5
4f0f-12,4
4f0f-22,5
a281-49,5
053e-43,6
e5cd-6,5
26d8-72,4
053e-82,5
b32a-58,4
26d8-33,5
076d-11,5
e5cd-13,4
123e-30,4
6e51-31,3
123e-33,4
2c4f-68,4
b32a-75,5
053e-12,5
4f0f-70,5
26d8-18,4
123e-23,5
2c4f-77,4
076d-7,5
26d8-62,5
a281-38,5
26d8-64,4
a281-59,5
6e51-26,4
6e51-68,5
a281-27,5
b32a-36,5
076d-21,6
076d-40,4
e5cd-66,4
b32a-39,3
26d8-93,4
e5cd-67,5
4f0f-11,6
26d8-45,4
e5cd-80,5
123e-70,5
b32a-71,5
a281-33,4
b32a-43,6
053e-79,5
123e-16,5
053e-27,4
123e-92,5
4f0f-94,5
6e51-48,5
a281-73,4
6e51-36,5
123e-69,5
4f0f-6,4
2c4f-33,4
b32a-69,5
e5cd-74,4
b32a-66,5
e5cd-38,4
b32a-57,5
4f0f-24,4
4f0f-88,4
a281-64,6
053e-56,5
053e-95,4
2c4f-9,4
053e-52,4
6e51-0,5
a281-67,5
123e-40,6
053e-4,4
123e-67,4
e5cd-3,5
4f0f-75,4
b32a-11,4
2c4f-47,4
e5cd-8,5
a281-28,5
076d-26,4
26d8-94,5
26d8-96,4
a281-20,6
e5cd-82,4
b32a-12,4
6e51-38,5
076d-86,6
053e-80,5
e5cd-85,3
2c4f-42,5
076d-88,5
4f0f-49,5
a281-75,5
b32a-46,5
a281-72,5
4f0f-51,5
123e-63,4
053e-30,5
076d-56,5
076d-18,4
053e-85,5
e5cd-99,5
6e51-37,6
26d8-14,5
26d8-56,4
a281-19,5
4f0f-38,6
26d8-49,4
26d8-25,6
a281-9,5
4f0f-99,5
2c4f-36,4
b32a-4,4
e5cd-72,5
6e51-57,4
a281-14,4
123e-39,5
123e-49,4
b32a-99,4
4f0f-37,5
076d-57,5
2c4f-45,4
a281-62,4
2c4f-10,6
b32a-37,5
