Key,Value,2020-10-11-11-05
e8ce-36,6
528e-36,5
460d-15,6
460d-18,6
1711-41,5
2530-43,5
e8ce-1,4
528e-64,5
528e-29,5
dcba-80,5
14b0-11,5
14b0-23,5
e8ce-84,5
dcba-37,5
528e-18,5
2530-36,6
dcba-41,5
256b-19,5
1711-7,6
256b-90,4
0b1e-44,6
0b1e-54,5
dcba-3,6
dcba-79,6
dcba-1,5
528e-9,5
1711-63,5
1711-50,5
460d-96,4
256b-54,5
e8ce-82,6
dcba-61,6
460d-75,6
256b-32,5
2530-22,5
e8ce-15,6
ebac-51,4
460d-80,7
256b-29,6
0b1e-36,6
1711-6,5
0b1e-77,5
256b-72,5
460d-66,5
528e-60,6
460d-88,5
1711-15,4
ebac-7,6
14b0-64,5
ebac-39,6
256b-65,5
dcba-58,7
dcba-97,6
256b-17,6
14b0-77,7
460d-54,5
460d-2,6
0b1e-83,6
ebac-74,5
e8ce-23,5
14b0-48,5
14b0-26,5
1711-9,6
dcba-77,5
ebac-55,6
ebac-28,6
14b0-31,6
528e-6,5
14b0-6,5
14b0-67,6
1711-5,5
1711-30,4
14b0-52,6
1711-71,5
dcba-65,4
256b-86,7
e8ce-92,4
dcba-46,6
e8ce-88,5
0b1e-97,4
460d-57,5
ebac-65,6
0b1e-68,6
2530-92,5
ebac-88,4
0b1e-5,5
ebac-24,5
ebac-45,4
14b0-39,5
1711-1,5
e8ce-59,5
2530-50,6
dcba-13,5
dcba-5,5
14b0-4,4
528e-62,4
dcba-95,5
ebac-49,5
256b-21,5
14b0-84,4
14b0-15,5
256b-51,4
460d-13,5
ebac-91,6
528e-86,5
528e-65,5
dcba-20,5
256b-18,5
1711-84,5
0b1e-14,5
e8ce-8,5
460d-82,4
ebac-42,5
0b1e-92,5
14b0-71,5
0b1e-26,6
460d-23,6
0b1e-76,6
ebac-78,4
dcba-57,6
2530-74,4
ebac-2,4
e8ce-94,5
dcba-35,7
1711-48,5
460d-47,6
1711-29,5
dcba-38,7
14b0-49,5
0b1e-16,4
0b1e-35,5
528e-46,5
2530-9,5
14b0-37,4
460d-22,5
14b0-42,5
dcba-78,6
ebac-21,4
e8ce-46,6
2530-16,5
256b-79,5
e8ce-38,4
528e-72,4
0b1e-73,5
dcba-45,5
256b-95,6
2530-24,5
e8ce-90,4
528e-20,5
2530-17,5
528e-16,5
14b0-97,4
14b0-56,5
0b1e-87,5
1711-79,6
256b-3,5
528e-37,5
256b-71,5
dcba-59,4
0b1e-11,4
ebac-0,6
528e-69,4
256b-61,6
14b0-1,4
14b0-88,5
dcba-47,6
528e-38,5
1711-24,5
14b0-14,5
528e-99,5
256b-69,4
e8ce-75,6
460d-53,4
460d-95,5
460d-27,4
14b0-40,5
460d-17,5
460d-94,4
e8ce-51,5
528e-7,6
2530-83,4
14b0-53,5
14b0-60,4
ebac-68,5
ebac-62,4
2530-99,6
e8ce-24,6
256b-27,7
2530-18,4
e8ce-41,5
256b-58,5
ebac-32,5
e8ce-26,6
dcba-73,5
256b-50,6
528e-39,4
14b0-17,4
0b1e-51,5
2530-10,5
256b-85,4
0b1e-18,5
1711-82,5
0b1e-23,5
528e-63,4
e8ce-48,5
ebac-50,6
0b1e-55,6
2530-44,5
ebac-79,5
14b0-20,5
2530-63,4
0b1e-37,6
e8ce-47,4
528e-34,6
dcba-68,5
256b-43,5
2530-42,4
2530-14,5
256b-7,4
256b-60,5
ebac-9,5
dcba-87,4
e8ce-64,5
e8ce-72,5
14b0-2,5
dcba-40,4
0b1e-8,6
460d-51,6
528e-67,5
e8ce-0,4
ebac-14,4
ebac-90,5
2530-86,4
256b-28,5
2530-48,5
2530-47,5
1711-36,5
e8ce-63,4
2530-37,5
460d-59,4
0b1e-39,4
460d-29,4
1711-19,5
0b1e-49,4
1711-11,4
ebac-77,4
ebac-11,5
1711-96,4
528e-70,5
1711-68,5
0b1e-60,5
528e-57,5
14b0-89,4
dcba-53,4
e8ce-78,4
460d-76,6
1711-66,5
460d-87,5
dcba-60,6
e8ce-74,4
0b1e-9,4
0b1e-67,4
14b0-92,5
14b0-82,5
256b-15,6
2530-19,6
0b1e-19,4
14b0-85,4
0b1e-41,4
256b-41,4
0b1e-17,5
2530-75,4
ebac-98,4
1711-91,4
1711-72,5
0b1e-91,5
ebac-96,5
528e-98,5
256b-64,6
0b1e-10,5
1711-92,6
0b1e-33,6
e8ce-11,5
14b0-95,5
2530-45,5
1711-77,5
dcba-8,6
1711-65,4
14b0-99,6
1711-35,6
256b-34,4
460d-61,5
460d-3,5
256b-46,6
e8ce-3,5
256b-75,6
e8ce-53,5
528e-10,5
e8ce-71,5
ebac-19,4
460d-56,5
dcba-23,6
2530-28,4
460d-39,5
dcba-67,5
460d-8,5
1711-12,4
0b1e-0,5
2530-5,5
2530-41,4
dcba-34,4
528e-8,5
dcba-11,5
2530-98,4
528e-31,4
1711-88,4
14b0-16,4
460d-28,4
256b-39,6
14b0-57,5
0b1e-90,6
460d-74,5
14b0-30,4
dcba-44,5
2530-26,5
460d-52,5
460d-34,4
1711-47,4
256b-56,4
528e-11,4
460d-41,6
528e-88,4
2530-39,5
0b1e-50,4
e8ce-85,4
256b-55,5
ebac-92,7
dcba-63,5
14b0-96,6
dcba-17,4
14b0-38,5
dcba-0,6
2530-72,7
dcba-93,4
1711-94,4
2530-21,4
dcba-84,5
1711-75,5
2530-85,6
460d-49,4
dcba-29,4
2530-79,4
2530-20,5
460d-89,4
528e-93,5
14b0-72,4
528e-26,4
2530-58,5
1711-10,4
460d-79,7
0b1e-38,5
256b-53,5
dcba-76,4
460d-5,5
528e-13,5
ebac-73,6
528e-50,5
256b-25,5
14b0-35,4
528e-17,4
2530-7,5
460d-33,6
ebac-34,4
14b0-0,4
14b0-94,4
528e-22,6
1711-13,4
1711-89,5
460d-55,3
e8ce-29,4
0b1e-69,4
256b-59,5
528e-78,5
14b0-19,5
ebac-60,5
e8ce-43,6
2530-91,5
dcba-83,4
528e-42,5
2530-95,5
e8ce-60,4
0b1e-25,5
460d-91,4
2530-40,4
528e-79,4
ebac-20,4
2530-27,5
ebac-4,4
ebac-75,5
460d-38,4
e8ce-42,4
1711-44,4
e8ce-30,4
0b1e-27,4
2530-52,4
528e-2,5
256b-42,5
256b-77,5
528e-12,5
256b-20,4
ebac-81,6
460d-64,6
1711-55,4
528e-45,4
14b0-65,4
460d-24,4
e8ce-56,5
14b0-90,4
2530-3,4
dcba-32,5
528e-19,5
dcba-52,5
460d-70,3
256b-14,4
1711-20,4
ebac-29,6
dcba-6,5
528e-44,4
528e-0,4
2530-53,5
1711-60,4
2530-30,4
528e-52,5
ebac-44,4
2530-2,5
dcba-12,4
ebac-36,4
dcba-74,4
2530-12,4
256b-93,4
528e-96,5
1711-83,4
2530-54,4
0b1e-85,6
dcba-24,5
0b1e-82,5
e8ce-62,4
1711-70,4
460d-6,4
e8ce-10,6
528e-56,5
2530-77,4
460d-32,5
2530-29,5
e8ce-52,5
dcba-4,4
256b-83,4
1711-57,4
1711-61,4
e8ce-67,4
14b0-9,5
256b-22,4
460d-30,5
14b0-79,4
0b1e-12,5
460d-42,4
528e-43,5
528e-33,4
1711-59,5
528e-95,5
256b-98,5
2530-6,6
256b-11,6
528e-47,5
460d-45,6
dcba-36,4
460d-1,3
14b0-81,4
2530-90,3
dcba-15,5
1711-90,4
